sector,region,lista
SAB,SAB,SAB8420
SAB,SAB,SAB3882
SAB,SAB,SAB6937
SAB,SAB,SAB5297
SAB,SAB,SAB3154
SAB,SAB,SAB8765
SAB,SAB,SAB4054
SAB,SAB,SAB8319
SAB,SAB,SAB1924
SAB,SAB,SAB7884
SAB,SAB,SAB3849
SAB,SAB,SAB2082
SAB,SAB,SAB113
SAB,SAB,SAB9150
SAB,SAB,SAB2077
SAB,SAB,SAB4263
SAB,SAB,SAB3977
SAB,SAB,SAB5204
SAB,SAB,SAB9355
SAB,SAB,SAB9224
SAB,SAB,SAB3277
SAB,SAB,SAB6613
SAB,SAB,SAB3163
SAB,SAB,SAB508
SAB,SAB,SAB6616
SAB,SAB,SAB4073
SAB,SAB,SAB1194
SAB,SAB,SAB4866
SAB,SAB,SAB7329
SAB,SAB,SAB8953
SAB,SAB,SAB7520
SAB,SAB,SAB7090
SAB,SAB,SAB4221
SAB,SAB,SAB7346
SAB,SAB,SAB1939
SAB,SAB,SAB5224
SAB,SAB,SAB433
SAB,SAB,SAB8758
SAB,SAB,SAB3348
SAB,SAB,SAB4912
SAB,SAB,SAB7291
SAB,SAB,SAB2909
SAB,SAB,SAB111
SAB,SAB,SAB7956
SAB,SAB,SAB3686
SAB,SAB,SAB249
SAB,SAB,SAB4166
SAB,SAB,SAB4920
SAB,SAB,SAB3847
SAB,SAB,SAB7138
SAB,SAB,SAB70
SAB,SAB,SAB6390
SAB,SAB,SAB1319
SAB,SAB,SAB6129
SAB,SAB,SAB1386
SAB,SAB,SAB2521
SAB,SAB,SAB1088
SAB,SAB,SAB8569
SAB,SAB,SAB6592
SAB,SAB,SAB8345
SAB,SAB,SAB8766
SAB,SAB,SAB1902
SAB,SAB,SAB4995
SAB,SAB,SAB4861
SAB,SAB,SAB5200
SAB,SAB,SAB8214
SAB,SAB,SAB5315
SAB,SAB,SAB6621
SAB,SAB,SAB1207
SAB,SAB,SAB3951
SAB,SAB,SAB7086
SAB,SAB,SAB9958
SAB,SAB,SAB8471
SAB,SAB,SAB3199
SAB,SAB,SAB1995
SAB,SAB,SAB8977
SAB,SAB,SAB1153
SAB,SAB,SAB4331
SAB,SAB,SAB4549
SAB,SAB,SAB3420
SAB,SAB,SAB3765
SAB,SAB,SAB8641
SAB,SAB,SAB6253
SAB,SAB,SAB6831
SAB,SAB,SAB277
SAB,SAB,SAB1855
SAB,SAB,SAB7749
SAB,SAB,SAB3196
SAB,SAB,SAB175
SAB,SAB,SAB3865
SAB,SAB,SAB8366
SAB,SAB,SAB7338
SAB,SAB,SAB7548
SAB,SAB,SAB6785
SAB,SAB,SAB19
SAB,SAB,SAB3517
SAB,SAB,SAB4092
SAB,SAB,SAB7680
SAB,SAB,SAB5150
SAB,SAB,SAB8630
SAB,SAB,SAB1128
SAB,SAB,SAB4104
SAB,SAB,SAB3534
SAB,SAB,SAB8775
SAB,SAB,SAB3034
SAB,SAB,SAB2199
SAB,SAB,SAB4805
SAB,SAB,SAB6176
SAB,SAB,SAB213
SAB,SAB,SAB1280
SAB,SAB,SAB5840
SAB,SAB,SAB9653
SAB,SAB,SAB5059
SAB,SAB,SAB1586
SAB,SAB,SAB619
SAB,SAB,SAB2748
SAB,SAB,SAB4139
SAB,SAB,SAB4185
SAB,SAB,SAB812
SAB,SAB,SAB9515
SAB,SAB,SAB134
SAB,SAB,SAB750
SAB,SAB,SAB683
SAB,SAB,SAB49
SAB,SAB,SAB7463
SAB,SAB,SAB8357
SAB,SAB,SAB2920
SAB,SAB,SAB6328
SAB,SAB,SAB6718
SAB,SAB,SAB4624
SAB,SAB,SAB2607
SAB,SAB,SAB8491
SAB,SAB,SAB5918
SAB,SAB,SAB2566
SAB,SAB,SAB4601
SAB,SAB,SAB3345
SAB,SAB,SAB3298
SAB,SAB,SAB9585
SAB,SAB,SAB259
SAB,SAB,SAB4983
SAB,SAB,SAB7333
SAB,SAB,SAB3530
SAB,SAB,SAB5623
SAB,SAB,SAB585
SAB,SAB,SAB5438
SAB,SAB,SAB5356
SAB,SAB,SAB2986
SAB,SAB,SAB1656
SAB,SAB,SAB6467
SAB,SAB,SAB4905
SAB,SAB,SAB1385
SAB,SAB,SAB4028
SAB,SAB,SAB6715
SAB,SAB,SAB1806
SAB,SAB,SAB5905
SAB,SAB,SAB4652
SAB,SAB,SAB5148
SAB,SAB,SAB4305
SAB,SAB,SAB7238
SAB,SAB,SAB7403
SAB,SAB,SAB837
SAB,SAB,SAB3567
SAB,SAB,SAB2296
SAB,SAB,SAB8875
SAB,SAB,SAB8241
SAB,SAB,SAB6554
SAB,SAB,SAB5101
SAB,SAB,SAB3026
SAB,SAB,SAB8224
SAB,SAB,SAB9220
SAB,SAB,SAB16
SAB,SAB,SAB2008
SAB,SAB,SAB5805
SAB,SAB,SAB7486
SAB,SAB,SAB2116
SAB,SAB,SAB8627
SAB,SAB,SAB8278
SAB,SAB,SAB9490
SAB,SAB,SAB6756
SAB,SAB,SAB6931
SAB,SAB,SAB9121
SAB,SAB,SAB5819
SAB,SAB,SAB7140
SAB,SAB,SAB4613
SAB,SAB,SAB6060
SAB,SAB,SAB5288
SAB,SAB,SAB8520
SAB,SAB,SAB8685
SAB,SAB,SAB9460
SAB,SAB,SAB3653
SAB,SAB,SAB1041
SAB,SAB,SAB1836
SAB,SAB,SAB2095
SAB,SAB,SAB8408
SAB,SAB,SAB8602
SAB,SAB,SAB7954
SAB,SAB,SAB4953
SAB,SAB,SAB7171
SAB,SAB,SAB6157
SAB,SAB,SAB1614
SAB,SAB,SAB5969
SAB,SAB,SAB2678
SAB,SAB,SAB3101
SAB,SAB,SAB9483
SAB,SAB,SAB5276
SAB,SAB,SAB1100
SAB,SAB,SAB6162
SAB,SAB,SAB8021
SAB,SAB,SAB7059
SAB,SAB,SAB4110
SAB,SAB,SAB4303
SAB,SAB,SAB6682
SAB,SAB,SAB1794
SAB,SAB,SAB2365
SAB,SAB,SAB6637
SAB,SAB,SAB3538
SAB,SAB,SAB539
SAB,SAB,SAB5676
SAB,SAB,SAB1282
SAB,SAB,SAB1209
SAB,SAB,SAB4389
SAB,SAB,SAB7738
SAB,SAB,SAB294
SAB,SAB,SAB5352
SAB,SAB,SAB2600
SAB,SAB,SAB1635
SAB,SAB,SAB3542
SAB,SAB,SAB1524
SAB,SAB,SAB5120
SAB,SAB,SAB3708
SAB,SAB,SAB6249
SAB,SAB,SAB4261
SAB,SAB,SAB5609
SAB,SAB,SAB7667
SAB,SAB,SAB1857
SAB,SAB,SAB2248
SAB,SAB,SAB4124
SAB,SAB,SAB5247
SAB,SAB,SAB5861
SAB,SAB,SAB8926
SAB,SAB,SAB2829
SAB,SAB,SAB3644
SAB,SAB,SAB9488
SAB,SAB,SAB4561
SAB,SAB,SAB4594
SAB,SAB,SAB758
SAB,SAB,SAB6746
SAB,SAB,SAB1019
SAB,SAB,SAB8682
SAB,SAB,SAB2040
SAB,SAB,SAB5788
SAB,SAB,SAB5079
SAB,SAB,SAB7141
SAB,SAB,SAB6755
SAB,SAB,SAB445
SAB,SAB,SAB1557
SAB,SAB,SAB5112
SAB,SAB,SAB8451
SAB,SAB,SAB4451
SAB,SAB,SAB5354
SAB,SAB,SAB6749
SAB,SAB,SAB7994
SAB,SAB,SAB501
SAB,SAB,SAB5364
SAB,SAB,SAB4381
SAB,SAB,SAB4862
SAB,SAB,SAB2505
SAB,SAB,SAB2055
SAB,SAB,SAB2184
SAB,SAB,SAB2235
SAB,SAB,SAB895
SAB,SAB,SAB3373
SAB,SAB,SAB7195
SAB,SAB,SAB312
SAB,SAB,SAB5314
SAB,SAB,SAB6247
SAB,SAB,SAB3257
SAB,SAB,SAB6380
SAB,SAB,SAB408
SAB,SAB,SAB4989
SAB,SAB,SAB4492
SAB,SAB,SAB7930
SAB,SAB,SAB2979
SAB,SAB,SAB7892
SAB,SAB,SAB7428
SAB,SAB,SAB6193
SAB,SAB,SAB7941
SAB,SAB,SAB8794
SAB,SAB,SAB9006
SAB,SAB,SAB1348
SAB,SAB,SAB2463
SAB,SAB,SAB9600
SAB,SAB,SAB3049
SAB,SAB,SAB3044
SAB,SAB,SAB7843
SAB,SAB,SAB2147
SAB,SAB,SAB2323
SAB,SAB,SAB6135
SAB,SAB,SAB842
SAB,SAB,SAB5072
SAB,SAB,SAB4925
SAB,SAB,SAB5418
SAB,SAB,SAB2754
SAB,SAB,SAB7032
SAB,SAB,SAB3873
SAB,SAB,SAB4281
SAB,SAB,SAB4112
SAB,SAB,SAB1103
SAB,SAB,SAB4974
SAB,SAB,SAB9640
SAB,SAB,SAB1170
SAB,SAB,SAB764
SAB,SAB,SAB6783
SAB,SAB,SAB6434
SAB,SAB,SAB3325
SAB,SAB,SAB9821
SAB,SAB,SAB6169
SAB,SAB,SAB4665
SAB,SAB,SAB7668
SAB,SAB,SAB699
SAB,SAB,SAB6560
SAB,SAB,SAB198
SAB,SAB,SAB9700
SAB,SAB,SAB8791
SAB,SAB,SAB4814
SAB,SAB,SAB9241
SAB,SAB,SAB1774
SAB,SAB,SAB6468
SAB,SAB,SAB4130
SAB,SAB,SAB7257
SAB,SAB,SAB5810
SAB,SAB,SAB880
SAB,SAB,SAB2328
SAB,SAB,SAB795
SAB,SAB,SAB9097
SAB,SAB,SAB6672
SAB,SAB,SAB3180
SAB,SAB,SAB2660
SAB,SAB,SAB6543
SAB,SAB,SAB4608
SAB,SAB,SAB4213
SAB,SAB,SAB4890
SAB,SAB,SAB3465
SAB,SAB,SAB9644
SAB,SAB,SAB5194
SAB,SAB,SAB9709
SAB,SAB,SAB1018
SAB,SAB,SAB7427
SAB,SAB,SAB6610
SAB,SAB,SAB2063
SAB,SAB,SAB5471
SAB,SAB,SAB8349
SAB,SAB,SAB6147
SAB,SAB,SAB7179
SAB,SAB,SAB7122
SAB,SAB,SAB6216
SAB,SAB,SAB3842
SAB,SAB,SAB9158
SAB,SAB,SAB2679
SAB,SAB,SAB9327
SAB,SAB,SAB3292
SAB,SAB,SAB5386
SAB,SAB,SAB7272
SAB,SAB,SAB1802
SAB,SAB,SAB2728
SAB,SAB,SAB3641
SAB,SAB,SAB1227
SAB,SAB,SAB8976
SAB,SAB,SAB7010
SAB,SAB,SAB3264
SAB,SAB,SAB4163
SAB,SAB,SAB2367
SAB,SAB,SAB1970
SAB,SAB,SAB6241
SAB,SAB,SAB796
SAB,SAB,SAB2658
SAB,SAB,SAB5468
SAB,SAB,SAB9595
SAB,SAB,SAB8713
SAB,SAB,SAB9899
SAB,SAB,SAB8576
SAB,SAB,SAB2011
SAB,SAB,SAB2124
SAB,SAB,SAB3787
SAB,SAB,SAB1551
SAB,SAB,SAB1761
SAB,SAB,SAB9249
SAB,SAB,SAB2721
SAB,SAB,SAB9379
SAB,SAB,SAB8990
SAB,SAB,SAB2892
SAB,SAB,SAB6775
SAB,SAB,SAB1363
SAB,SAB,SAB4132
SAB,SAB,SAB8691
SAB,SAB,SAB9978
SAB,SAB,SAB237
SAB,SAB,SAB7481
SAB,SAB,SAB79
SAB,SAB,SAB4791
SAB,SAB,SAB8654
SAB,SAB,SAB8136
SAB,SAB,SAB1461
SAB,SAB,SAB2424
SAB,SAB,SAB8428
SAB,SAB,SAB2476
SAB,SAB,SAB4353
SAB,SAB,SAB5643
SAB,SAB,SAB7875
SAB,SAB,SAB8046
SAB,SAB,SAB5495
SAB,SAB,SAB8406
SAB,SAB,SAB6648
SAB,SAB,SAB3731
SAB,SAB,SAB4458
SAB,SAB,SAB5124
SAB,SAB,SAB4293
SAB,SAB,SAB6801
SAB,SAB,SAB2392
SAB,SAB,SAB9851
SAB,SAB,SAB1946
SAB,SAB,SAB9251
SAB,SAB,SAB8485
SAB,SAB,SAB326
SAB,SAB,SAB7532
SAB,SAB,SAB6902
SAB,SAB,SAB7322
SAB,SAB,SAB793
SAB,SAB,SAB3948
SAB,SAB,SAB5190
SAB,SAB,SAB3627
SAB,SAB,SAB8782
SAB,SAB,SAB1076
SAB,SAB,SAB1778
SAB,SAB,SAB1862
SAB,SAB,SAB1789
SAB,SAB,SAB3622
SAB,SAB,SAB7867
SAB,SAB,SAB5743
SAB,SAB,SAB9260
SAB,SAB,SAB6602
SAB,SAB,SAB1964
SAB,SAB,SAB2973
SAB,SAB,SAB5431
SAB,SAB,SAB1441
SAB,SAB,SAB1837
SAB,SAB,SAB2400
SAB,SAB,SAB7488
SAB,SAB,SAB7401
SAB,SAB,SAB9218
SAB,SAB,SAB8586
SAB,SAB,SAB3645
SAB,SAB,SAB3502
SAB,SAB,SAB6131
SAB,SAB,SAB8848
SAB,SAB,SAB86
SAB,SAB,SAB6705
SAB,SAB,SAB5453
SAB,SAB,SAB8666
SAB,SAB,SAB2735
SAB,SAB,SAB1052
SAB,SAB,SAB3631
SAB,SAB,SAB2140
SAB,SAB,SAB7531
SAB,SAB,SAB718
SAB,SAB,SAB4497
SAB,SAB,SAB5182
SAB,SAB,SAB5450
SAB,SAB,SAB9662
SAB,SAB,SAB1340
SAB,SAB,SAB2708
SAB,SAB,SAB12
SAB,SAB,SAB786
SAB,SAB,SAB9480
SAB,SAB,SAB1710
SAB,SAB,SAB5529
SAB,SAB,SAB6655
SAB,SAB,SAB3651
SAB,SAB,SAB1931
SAB,SAB,SAB3727
SAB,SAB,SAB5871
SAB,SAB,SAB6264
SAB,SAB,SAB8129
SAB,SAB,SAB9657
SAB,SAB,SAB3735
SAB,SAB,SAB2848
SAB,SAB,SAB1696
SAB,SAB,SAB3580
SAB,SAB,SAB8393
SAB,SAB,SAB9896
SAB,SAB,SAB7008
SAB,SAB,SAB3318
SAB,SAB,SAB6900
SAB,SAB,SAB6909
SAB,SAB,SAB9635
SAB,SAB,SAB3132
SAB,SAB,SAB7644
SAB,SAB,SAB7556
SAB,SAB,SAB1013
SAB,SAB,SAB4711
SAB,SAB,SAB9906
SAB,SAB,SAB417
SAB,SAB,SAB9781
SAB,SAB,SAB8920
SAB,SAB,SAB5645
SAB,SAB,SAB8542
SAB,SAB,SAB6563
SAB,SAB,SAB4484
SAB,SAB,SAB8570
SAB,SAB,SAB8177
SAB,SAB,SAB8141
SAB,SAB,SAB9082
SAB,SAB,SAB9472
SAB,SAB,SAB692
SAB,SAB,SAB9554
SAB,SAB,SAB2874
SAB,SAB,SAB4921
SAB,SAB,SAB5869
SAB,SAB,SAB3967
SAB,SAB,SAB156
SAB,SAB,SAB8245
SAB,SAB,SAB7926
SAB,SAB,SAB737
SAB,SAB,SAB1299
SAB,SAB,SAB8212
SAB,SAB,SAB7580
SAB,SAB,SAB9398
SAB,SAB,SAB8206
SAB,SAB,SAB3761
SAB,SAB,SAB1885
SAB,SAB,SAB9510
SAB,SAB,SAB6581
SAB,SAB,SAB2185
SAB,SAB,SAB5648
SAB,SAB,SAB6068
SAB,SAB,SAB8053
SAB,SAB,SAB306
SAB,SAB,SAB9383
SAB,SAB,SAB724
SAB,SAB,SAB9345
SAB,SAB,SAB1182
SAB,SAB,SAB6076
SAB,SAB,SAB4071
SAB,SAB,SAB1345
SAB,SAB,SAB5998
SAB,SAB,SAB3017
SAB,SAB,SAB5233
SAB,SAB,SAB5540
SAB,SAB,SAB2969
SAB,SAB,SAB8545
SAB,SAB,SAB9369
SAB,SAB,SAB2209
SAB,SAB,SAB2647
SAB,SAB,SAB2674
SAB,SAB,SAB7496
SAB,SAB,SAB5792
SAB,SAB,SAB7624
SAB,SAB,SAB9708
SAB,SAB,SAB8754
SAB,SAB,SAB4196
SAB,SAB,SAB1003
SAB,SAB,SAB2065
SAB,SAB,SAB9212
SAB,SAB,SAB7587
SAB,SAB,SAB7866
SAB,SAB,SAB4356
SAB,SAB,SAB776
SAB,SAB,SAB7921
SAB,SAB,SAB40
SAB,SAB,SAB8231
SAB,SAB,SAB330
SAB,SAB,SAB4718
SAB,SAB,SAB8689
SAB,SAB,SAB2229
SAB,SAB,SAB3836
SAB,SAB,SAB9442
SAB,SAB,SAB5073
SAB,SAB,SAB3771
SAB,SAB,SAB4348
SAB,SAB,SAB9730
SAB,SAB,SAB8908
SAB,SAB,SAB1485
SAB,SAB,SAB9371
SAB,SAB,SAB206
SAB,SAB,SAB4254
SAB,SAB,SAB5749
SAB,SAB,SAB280
SAB,SAB,SAB5958
SAB,SAB,SAB9529
SAB,SAB,SAB2786
SAB,SAB,SAB987
SAB,SAB,SAB2592
SAB,SAB,SAB3368
SAB,SAB,SAB8556
SAB,SAB,SAB550
SAB,SAB,SAB8114
SAB,SAB,SAB834
SAB,SAB,SAB8336
SAB,SAB,SAB1372
SAB,SAB,SAB6806
SAB,SAB,SAB7951
SAB,SAB,SAB7681
SAB,SAB,SAB4206
SAB,SAB,SAB3522
SAB,SAB,SAB5931
SAB,SAB,SAB3650
SAB,SAB,SAB942
SAB,SAB,SAB1217
SAB,SAB,SAB5574
SAB,SAB,SAB4081
SAB,SAB,SAB9071
SAB,SAB,SAB8571
SAB,SAB,SAB3359
SAB,SAB,SAB5881
SAB,SAB,SAB9242
SAB,SAB,SAB4128
SAB,SAB,SAB8044
SAB,SAB,SAB9076
SAB,SAB,SAB7777
SAB,SAB,SAB8332
SAB,SAB,SAB3214
SAB,SAB,SAB3681
SAB,SAB,SAB5673
SAB,SAB,SAB9443
SAB,SAB,SAB7939
SAB,SAB,SAB331
SAB,SAB,SAB1686
SAB,SAB,SAB3336
SAB,SAB,SAB4137
SAB,SAB,SAB9820
SAB,SAB,SAB537
SAB,SAB,SAB5095
SAB,SAB,SAB2009
SAB,SAB,SAB152
SAB,SAB,SAB3906
SAB,SAB,SAB9043
SAB,SAB,SAB3181
SAB,SAB,SAB4123
SAB,SAB,SAB579
SAB,SAB,SAB6236
SAB,SAB,SAB8285
SAB,SAB,SAB4623
SAB,SAB,SAB8250
SAB,SAB,SAB5790
SAB,SAB,SAB7081
SAB,SAB,SAB3559
SAB,SAB,SAB4442
SAB,SAB,SAB7083
SAB,SAB,SAB136
SAB,SAB,SAB4220
SAB,SAB,SAB8686
SAB,SAB,SAB7438
SAB,SAB,SAB5358
SAB,SAB,SAB3129
SAB,SAB,SAB9496
SAB,SAB,SAB6145
SAB,SAB,SAB6314
SAB,SAB,SAB463
SAB,SAB,SAB8198
SAB,SAB,SAB7150
SAB,SAB,SAB4428
SAB,SAB,SAB8831
SAB,SAB,SAB3254
SAB,SAB,SAB2031
SAB,SAB,SAB2234
SAB,SAB,SAB9298
SAB,SAB,SAB3472
SAB,SAB,SAB8445
SAB,SAB,SAB3755
SAB,SAB,SAB7211
SAB,SAB,SAB8475
SAB,SAB,SAB4174
SAB,SAB,SAB6506
SAB,SAB,SAB2447
SAB,SAB,SAB6529
SAB,SAB,SAB5971
SAB,SAB,SAB3588
SAB,SAB,SAB7912
SAB,SAB,SAB3886
SAB,SAB,SAB8509
SAB,SAB,SAB5682
SAB,SAB,SAB1089
SAB,SAB,SAB8323
SAB,SAB,SAB7129
SAB,SAB,SAB2443
SAB,SAB,SAB8673
SAB,SAB,SAB5631
SAB,SAB,SAB963
SAB,SAB,SAB548
SAB,SAB,SAB5633
SAB,SAB,SAB2842
SAB,SAB,SAB4939
SAB,SAB,SAB4182
SAB,SAB,SAB740
SAB,SAB,SAB1287
SAB,SAB,SAB363
SAB,SAB,SAB3657
SAB,SAB,SAB660
SAB,SAB,SAB9434
SAB,SAB,SAB9088
SAB,SAB,SAB4171
SAB,SAB,SAB672
SAB,SAB,SAB3422
SAB,SAB,SAB6709
SAB,SAB,SAB1308
SAB,SAB,SAB1504
SAB,SAB,SAB2353
SAB,SAB,SAB5854
SAB,SAB,SAB5396
SAB,SAB,SAB9482
SAB,SAB,SAB4011
SAB,SAB,SAB1941
SAB,SAB,SAB288
SAB,SAB,SAB366
SAB,SAB,SAB2332
SAB,SAB,SAB229
SAB,SAB,SAB4125
SAB,SAB,SAB665
SAB,SAB,SAB1118
SAB,SAB,SAB792
SAB,SAB,SAB1591
SAB,SAB,SAB5255
SAB,SAB,SAB2110
SAB,SAB,SAB282
SAB,SAB,SAB2138
SAB,SAB,SAB5795
SAB,SAB,SAB6422
SAB,SAB,SAB1872
SAB,SAB,SAB6525
SAB,SAB,SAB4727
SAB,SAB,SAB2012
SAB,SAB,SAB3528
SAB,SAB,SAB4891
SAB,SAB,SAB1676
SAB,SAB,SAB9352
SAB,SAB,SAB2150
SAB,SAB,SAB5222
SAB,SAB,SAB536
SAB,SAB,SAB5900
SAB,SAB,SAB437
SAB,SAB,SAB5064
SAB,SAB,SAB5653
SAB,SAB,SAB4856
SAB,SAB,SAB6589
SAB,SAB,SAB3591
SAB,SAB,SAB3774
SAB,SAB,SAB4985
SAB,SAB,SAB774
SAB,SAB,SAB4982
SAB,SAB,SAB4874
SAB,SAB,SAB9256
SAB,SAB,SAB867
SAB,SAB,SAB2326
SAB,SAB,SAB2847
SAB,SAB,SAB7120
SAB,SAB,SAB7965
SAB,SAB,SAB2530
SAB,SAB,SAB7484
SAB,SAB,SAB2272
SAB,SAB,SAB656
SAB,SAB,SAB3922
SAB,SAB,SAB8472
SAB,SAB,SAB1028
SAB,SAB,SAB6449
SAB,SAB,SAB6765
SAB,SAB,SAB8504
SAB,SAB,SAB2238
SAB,SAB,SAB9590
SAB,SAB,SAB6308
SAB,SAB,SAB5016
SAB,SAB,SAB2393
SAB,SAB,SAB2883
SAB,SAB,SAB9002
SAB,SAB,SAB3288
SAB,SAB,SAB2005
SAB,SAB,SAB8232
SAB,SAB,SAB4580
SAB,SAB,SAB3137
SAB,SAB,SAB7446
SAB,SAB,SAB3861
SAB,SAB,SAB4842
SAB,SAB,SAB1963
SAB,SAB,SAB6935
SAB,SAB,SAB5476
SAB,SAB,SAB2675
SAB,SAB,SAB977
SAB,SAB,SAB6379
SAB,SAB,SAB9156
SAB,SAB,SAB1398
SAB,SAB,SAB3737
SAB,SAB,SAB6371
SAB,SAB,SAB1510
SAB,SAB,SAB1190
SAB,SAB,SAB6457
SAB,SAB,SAB3958
SAB,SAB,SAB4909
SAB,SAB,SAB7210
SAB,SAB,SAB5726
SAB,SAB,SAB6886
SAB,SAB,SAB7339
SAB,SAB,SAB9977
SAB,SAB,SAB276
SAB,SAB,SAB2472
SAB,SAB,SAB7906
SAB,SAB,SAB7641
SAB,SAB,SAB3122
SAB,SAB,SAB9556
SAB,SAB,SAB3705
SAB,SAB,SAB602
SAB,SAB,SAB2896
SAB,SAB,SAB6981
SAB,SAB,SAB2843
SAB,SAB,SAB2049
SAB,SAB,SAB8829
SAB,SAB,SAB2556
SAB,SAB,SAB9168
SAB,SAB,SAB7579
SAB,SAB,SAB4947
SAB,SAB,SAB7731
SAB,SAB,SAB9047
SAB,SAB,SAB527
SAB,SAB,SAB6310
SAB,SAB,SAB5353
SAB,SAB,SAB1200
SAB,SAB,SAB2744
SAB,SAB,SAB6438
SAB,SAB,SAB4488
SAB,SAB,SAB6642
SAB,SAB,SAB2220
SAB,SAB,SAB4687
SAB,SAB,SAB4573
SAB,SAB,SAB8059
SAB,SAB,SAB2805
SAB,SAB,SAB1989
SAB,SAB,SAB8968
SAB,SAB,SAB1278
SAB,SAB,SAB4965
SAB,SAB,SAB9279
SAB,SAB,SAB5570
SAB,SAB,SAB8549
SAB,SAB,SAB6978
SAB,SAB,SAB4731
SAB,SAB,SAB8902
SAB,SAB,SAB345
SAB,SAB,SAB1012
SAB,SAB,SAB894
SAB,SAB,SAB506
SAB,SAB,SAB4150
SAB,SAB,SAB5448
SAB,SAB,SAB924
SAB,SAB,SAB6643
SAB,SAB,SAB9183
SAB,SAB,SAB9407
SAB,SAB,SAB4668
SAB,SAB,SAB1161
SAB,SAB,SAB3714
SAB,SAB,SAB553
SAB,SAB,SAB3126
SAB,SAB,SAB3312
SAB,SAB,SAB2386
SAB,SAB,SAB9063
SAB,SAB,SAB2346
SAB,SAB,SAB1452
SAB,SAB,SAB9967
SAB,SAB,SAB3231
SAB,SAB,SAB8180
SAB,SAB,SAB8143
SAB,SAB,SAB9203
SAB,SAB,SAB3728
SAB,SAB,SAB6436
SAB,SAB,SAB7449
SAB,SAB,SAB8139
SAB,SAB,SAB922
SAB,SAB,SAB4667
SAB,SAB,SAB9576
SAB,SAB,SAB4498
SAB,SAB,SAB3426
SAB,SAB,SAB141
SAB,SAB,SAB4430
SAB,SAB,SAB3759
SAB,SAB,SAB2698
SAB,SAB,SAB6446
SAB,SAB,SAB2085
SAB,SAB,SAB4499
SAB,SAB,SAB1831
SAB,SAB,SAB2281
SAB,SAB,SAB2492
SAB,SAB,SAB5142
SAB,SAB,SAB7820
SAB,SAB,SAB1777
SAB,SAB,SAB2154
SAB,SAB,SAB6813
SAB,SAB,SAB6804
SAB,SAB,SAB69
SAB,SAB,SAB6393
SAB,SAB,SAB2676
SAB,SAB,SAB8399
SAB,SAB,SAB5513
SAB,SAB,SAB9346
SAB,SAB,SAB1652
SAB,SAB,SAB9250
SAB,SAB,SAB9122
SAB,SAB,SAB1049
SAB,SAB,SAB2821
SAB,SAB,SAB8400
SAB,SAB,SAB2420
SAB,SAB,SAB3904
SAB,SAB,SAB6611
SAB,SAB,SAB4374
SAB,SAB,SAB7838
SAB,SAB,SAB8331
SAB,SAB,SAB6139
SAB,SAB,SAB6452
SAB,SAB,SAB9911
SAB,SAB,SAB5527
SAB,SAB,SAB8947
SAB,SAB,SAB622
SAB,SAB,SAB1851
SAB,SAB,SAB528
SAB,SAB,SAB5925
SAB,SAB,SAB583
SAB,SAB,SAB4744
SAB,SAB,SAB6191
SAB,SAB,SAB5207
SAB,SAB,SAB6867
SAB,SAB,SAB8463
SAB,SAB,SAB6819
SAB,SAB,SAB625
SAB,SAB,SAB1758
SAB,SAB,SAB1156
SAB,SAB,SAB6433
SAB,SAB,SAB1515
SAB,SAB,SAB4536
SAB,SAB,SAB8730
SAB,SAB,SAB3577
SAB,SAB,SAB9965
SAB,SAB,SAB4266
SAB,SAB,SAB9148
SAB,SAB,SAB914
SAB,SAB,SAB734
SAB,SAB,SAB3434
SAB,SAB,SAB7985
SAB,SAB,SAB8872
SAB,SAB,SAB7183
SAB,SAB,SAB194
SAB,SAB,SAB8653
SAB,SAB,SAB9670
SAB,SAB,SAB2662
SAB,SAB,SAB4826
SAB,SAB,SAB9718
SAB,SAB,SAB7505
SAB,SAB,SAB8522
SAB,SAB,SAB1741
SAB,SAB,SAB3437
SAB,SAB,SAB7631
SAB,SAB,SAB5661
SAB,SAB,SAB2902
SAB,SAB,SAB7306
SAB,SAB,SAB9879
SAB,SAB,SAB8554
SAB,SAB,SAB7220
SAB,SAB,SAB6048
SAB,SAB,SAB2568
SAB,SAB,SAB3410
SAB,SAB,SAB1858
SAB,SAB,SAB710
SAB,SAB,SAB400
SAB,SAB,SAB7249
SAB,SAB,SAB4630
SAB,SAB,SAB6213
SAB,SAB,SAB120
SAB,SAB,SAB725
SAB,SAB,SAB4063
SAB,SAB,SAB5727
SAB,SAB,SAB8079
SAB,SAB,SAB7982
SAB,SAB,SAB5231
SAB,SAB,SAB6957
SAB,SAB,SAB3106
SAB,SAB,SAB7698
SAB,SAB,SAB6766
SAB,SAB,SAB4380
SAB,SAB,SAB8817
SAB,SAB,SAB8611
SAB,SAB,SAB6319
SAB,SAB,SAB8327
SAB,SAB,SAB5401
SAB,SAB,SAB2050
SAB,SAB,SAB927
SAB,SAB,SAB802
SAB,SAB,SAB5602
SAB,SAB,SAB7250
SAB,SAB,SAB4240
SAB,SAB,SAB1624
SAB,SAB,SAB829
SAB,SAB,SAB5300
SAB,SAB,SAB1040
SAB,SAB,SAB2086
SAB,SAB,SAB2704
SAB,SAB,SAB8856
SAB,SAB,SAB2544
SAB,SAB,SAB171
SAB,SAB,SAB3223
SAB,SAB,SAB2134
SAB,SAB,SAB8358
SAB,SAB,SAB4379
SAB,SAB,SAB8484
